set_id,question_number,question_text,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3,category,quiz_type,difficulty,explanation,improvement_note,notation_data
"gen-chords-147","147","What chord is shown?","D Dominant 7th #11","Bb Minor 9th","Ab Major 6th","Eb Sus2","Chords","staff_notation","advanced","D Dominant 7th #11 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[D,^F,A,C^G]"
"gen-chords-148","148","What chord is shown?","D Sus2","F Minor 9th","Bb Dominant 7th #9","F# Dominant 7th #9","Chords","staff_notation","advanced","D Sus2 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[DEA]"
"gen-chords-149","149","What chord is shown?","D Sus4","Eb Add9","Bb Minor 6th","B Dominant 9th","Chords","staff_notation","advanced","D Sus4 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[DGA]"
"gen-chords-150","150","What chord is shown?","D Add9","Bb Major 9th","D Sus2","C Major 9th","Chords","staff_notation","advanced","D Add9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[D^FAe]"
"gen-chords-151","151","What chord is shown?","D Major 6th","D Dominant 7th #11","F# Dominant 13th","Eb Dominant 7th b9","Chords","staff_notation","advanced","D Major 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[D^FAB]"
"gen-chords-152","152","What chord is shown?","D Minor 6th","A Minor 9th","C Dominant 13th","D Sus4","Chords","staff_notation","advanced","D Minor 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[DFAB]"
"gen-chords-153","153","What chord is shown?","E Major 9th","F# Dominant 7th #9","F Minor 9th","C Major 9th","Chords","staff_notation","advanced","E Major 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[E,^G,B,^D^F]"
"gen-chords-154","154","What chord is shown?","E Minor 9th","B Sus2","A Minor 9th","C Sus2","Chords","staff_notation","advanced","E Minor 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[E,G,B,D^F]"
"gen-chords-155","155","What chord is shown?","E Dominant 9th","F Minor 9th","D Sus2","D Minor 9th","Chords","staff_notation","advanced","E Dominant 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[E,^G,B,D^F]"
"gen-chords-156","156","What chord is shown?","E Dominant 13th","F Dominant 13th","C Minor 9th","Db Add9","Chords","staff_notation","advanced","E Dominant 13th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[E,^G,B,D^F^c]"
"gen-chords-157","157","What chord is shown?","E Dominant 7th #9","Bb Minor 9th","A Major 6th","G Dominant 7th #11","Chords","staff_notation","advanced","E Dominant 7th #9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[E,^G,B,DG]"
"gen-chords-158","158","What chord is shown?","E Dominant 7th b9","Ab Sus4","A Major 6th","C Dominant 9th","Chords","staff_notation","advanced","E Dominant 7th b9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[E,^G,B,DF]"
"gen-chords-159","159","What chord is shown?","E Dominant 7th #11","Db Minor 9th","Bb Add9","Ab Dominant 9th","Chords","staff_notation","advanced","E Dominant 7th #11 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[E,^G,B,D^A]"
"gen-chords-160","160","What chord is shown?","E Sus2","E Minor 6th","C Minor 6th","D Dominant 9th","Chords","staff_notation","advanced","E Sus2 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[E^FB]"
"gen-chords-161","161","What chord is shown?","E Sus4","D Sus4","Eb Dominant 7th #9","Ab Major 6th","Chords","staff_notation","advanced","E Sus4 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[EAB]"
"gen-chords-162","162","What chord is shown?","E Add9","F Dominant 7th #9","G Major 9th","G Minor 9th","Chords","staff_notation","advanced","E Add9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[E^GB^f]"
"gen-chords-163","163","What chord is shown?","E Major 6th","B Minor 9th","Db Sus4","Bb Dominant 9th","Chords","staff_notation","advanced","E Major 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[E^GB^c]"
"gen-chords-164","164","What chord is shown?","E Minor 6th","G Add9","C Major 9th","C Dominant 13th","Chords","staff_notation","advanced","E Minor 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[EGB^c]"
"gen-chords-165","165","What chord is shown?","F Major 9th","B Dominant 9th","Ab Dominant 7th #9","Eb Dominant 7th #9","Chords","staff_notation","advanced","F Major 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[F,A,CEG]"
"gen-chords-166","166","What chord is shown?","F Minor 9th","D Sus2","F# Minor 9th","F Dominant 9th","Chords","staff_notation","advanced","F Minor 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[F,_A,C_EG]"
"gen-chords-167","167","What chord is shown?","F Dominant 9th","F Sus2","D Dominant 7th b9","D Sus2","Chords","staff_notation","advanced","F Dominant 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[F,A,C_EG]"
"gen-chords-168","168","What chord is shown?","F Dominant 13th","A Dominant 7th #11","Db Sus4","E Dominant 7th #11","Chords","staff_notation","advanced","F Dominant 13th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[F,A,C_EGd]"
"gen-chords-169","169","What chord is shown?","F Dominant 7th #9","B Dominant 13th","D Minor 9th","D Dominant 9th","Chords","staff_notation","advanced","F Dominant 7th #9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[F,A,C_E_A]"
"gen-chords-170","170","What chord is shown?","F Dominant 7th b9","G Dominant 9th","C Major 9th","G Major 6th","Chords","staff_notation","advanced","F Dominant 7th b9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[F,A,C_E_G]"
"gen-chords-171","171","What chord is shown?","F Dominant 7th #11","B Dominant 7th b9","C Sus2","D Major 9th","Chords","staff_notation","advanced","F Dominant 7th #11 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[F,A,C_EB]"
"gen-chords-172","172","What chord is shown?","F Sus2","Db Dominant 7th #9","A Dominant 7th #9","Eb Minor 9th","Chords","staff_notation","advanced","F Sus2 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[FGc]"
"gen-chords-173","173","What chord is shown?","F Sus4","E Add9","C Minor 6th","G Dominant 7th #11","Chords","staff_notation","advanced","F Sus4 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[F_Bc]"
"gen-chords-174","174","What chord is shown?","F Add9","A Sus2","E Minor 6th","F# Dominant 13th","Chords","staff_notation","advanced","F Add9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[FAcg]"
"gen-chords-175","175","What chord is shown?","F Major 6th","F Minor 9th","F# Dominant 7th b9","D Major 9th","Chords","staff_notation","advanced","F Major 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[FAcd]"
"gen-chords-176","176","What chord is shown?","F Minor 6th","Db Minor 9th","A Sus4","A Add9","Chords","staff_notation","advanced","F Minor 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[F_Acd]"
"gen-chords-177","177","What chord is shown?","G Major 9th","C Sus2","G Minor 9th","E Dominant 7th b9","Chords","staff_notation","advanced","G Major 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[G,B,D^FA]"
"gen-chords-178","178","What chord is shown?","G Minor 9th","Ab Add9","C Dominant 7th #11","A Dominant 13th","Chords","staff_notation","advanced","G Minor 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[G,^A,DFA]"
"gen-chords-179","179","What chord is shown?","G Dominant 9th","D Sus4","C Major 9th","Db Major 6th","Chords","staff_notation","advanced","G Dominant 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[G,B,DFA]"
"gen-chords-180","180","What chord is shown?","G Dominant 13th","Db Major 6th","Db Sus4","Db Minor 9th","Chords","staff_notation","advanced","G Dominant 13th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[G,B,DFAe]"
"gen-chords-181","181","What chord is shown?","G Dominant 7th #9","F Sus2","C Dominant 13th","D Add9","Chords","staff_notation","advanced","G Dominant 7th #9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[G,B,DF^A]"
"gen-chords-182","182","What chord is shown?","G Dominant 7th b9","A Dominant 9th","Ab Minor 6th","Db Sus2","Chords","staff_notation","advanced","G Dominant 7th b9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[G,B,DF^G]"
"gen-chords-183","183","What chord is shown?","G Dominant 7th #11","D Dominant 7th b9","Eb Major 9th","F# Add9","Chords","staff_notation","advanced","G Dominant 7th #11 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[G,B,DF^c]"
"gen-chords-184","184","What chord is shown?","G Sus2","A Dominant 13th","B Dominant 9th","F# Minor 9th","Chords","staff_notation","advanced","G Sus2 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[GAd]"
"gen-chords-185","185","What chord is shown?","G Sus4","F Sus2","E Dominant 7th #9","Eb Dominant 13th","Chords","staff_notation","advanced","G Sus4 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[Gcd]"
"gen-chords-186","186","What chord is shown?","G Add9","Db Sus4","D Minor 6th","D Dominant 9th","Chords","staff_notation","advanced","G Add9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[GBda]"
"gen-chords-187","187","What chord is shown?","G Major 6th","D Dominant 7th #9","E Dominant 7th #9","D Dominant 13th","Chords","staff_notation","advanced","G Major 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[GBde]"
"gen-chords-188","188","What chord is shown?","G Minor 6th","G Dominant 13th","C Sus2","D Major 6th","Chords","staff_notation","advanced","G Minor 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[G^Ade]"
"gen-chords-189","189","What chord is shown?","A Major 9th","Ab Sus4","F Dominant 7th b9","A Dominant 7th #9","Chords","staff_notation","advanced","A Major 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[A,^CE^GB]"
"gen-chords-190","190","What chord is shown?","A Minor 9th","E Add9","E Minor 6th","D Dominant 7th #11","Chords","staff_notation","advanced","A Minor 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[A,CEGB]"
"gen-chords-191","191","What chord is shown?","A Dominant 9th","Ab Sus4","B Add9","A Minor 9th","Chords","staff_notation","advanced","A Dominant 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[A,^CEGB]"
"gen-chords-192","192","What chord is shown?","A Dominant 13th","C Dominant 7th b9","Bb Sus2","G Sus2","Chords","staff_notation","advanced","A Dominant 13th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[A,^CEGB^f]"
"gen-chords-193","193","What chord is shown?","A Dominant 7th #9","Ab Dominant 7th #9","F# Add9","Eb Minor 9th","Chords","staff_notation","advanced","A Dominant 7th #9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[A,^CEGc]"
"gen-chords-194","194","What chord is shown?","A Dominant 7th b9","C Dominant 7th #11","Bb Dominant 7th #11","F Major 6th","Chords","staff_notation","advanced","A Dominant 7th b9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[A,^CEG^A]"
"gen-chords-195","195","What chord is shown?","A Dominant 7th #11","B Dominant 7th b9","Ab Dominant 7th #9","Eb Major 9th","Chords","staff_notation","advanced","A Dominant 7th #11 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[A,^CEG^d]"
"gen-chords-196","196","What chord is shown?","A Sus2","B Dominant 13th","Bb Dominant 7th #9","Eb Minor 9th","Chords","staff_notation","advanced","A Sus2 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[ABe]"
"gen-chords-197","197","What chord is shown?","A Sus4","D Major 9th","Db Dominant 13th","Bb Dominant 7th b9","Chords","staff_notation","advanced","A Sus4 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[Ade]"
"gen-chords-198","198","What chord is shown?","A Add9","Bb Dominant 7th b9","F Add9","G Minor 9th","Chords","staff_notation","advanced","A Add9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[A^ceb]"
"gen-chords-199","199","What chord is shown?","A Major 6th","Bb Major 6th","G Sus2","G Minor 9th","Chords","staff_notation","advanced","A Major 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[A^ce^f]"
"gen-chords-200","200","What chord is shown?","A Minor 6th","D Dominant 13th","G Sus4","E Dominant 7th b9","Chords","staff_notation","advanced","A Minor 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[Ace^f]"
"gen-chords-201","201","What chord is shown?","Bb Major 9th","A Dominant 7th #9","B Sus2","D Dominant 13th","Chords","staff_notation","advanced","Bb Major 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_B,DFAc]"
"gen-chords-202","202","What chord is shown?","Bb Minor 9th","B Dominant 7th #11","A Add9","A Dominant 7th b9","Chords","staff_notation","advanced","Bb Minor 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_B,_DF_Ac]"
"gen-chords-203","203","What chord is shown?","Bb Dominant 9th","Db Dominant 9th","E Dominant 13th","E Add9","Chords","staff_notation","advanced","Bb Dominant 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_B,DF_Ac]"
"gen-chords-204","204","What chord is shown?","Bb Dominant 13th","Bb Dominant 7th #9","E Major 9th","A Major 9th","Chords","staff_notation","advanced","Bb Dominant 13th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_B,DF_Acg]"
"gen-chords-205","205","What chord is shown?","Bb Dominant 7th #9","E Minor 9th","Ab Sus4","F# Minor 6th","Chords","staff_notation","advanced","Bb Dominant 7th #9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_B,DF_A_d]"
"gen-chords-206","206","What chord is shown?","Bb Dominant 7th b9","G Sus2","Eb Dominant 7th #11","B Dominant 7th #9","Chords","staff_notation","advanced","Bb Dominant 7th b9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_B,DF_AB]"
"gen-chords-207","207","What chord is shown?","Bb Dominant 7th #11","Ab Dominant 9th","Eb Minor 6th","Eb Minor 9th","Chords","staff_notation","advanced","Bb Dominant 7th #11 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_B,DF_Ae]"
"gen-chords-208","208","What chord is shown?","Bb Sus2","E Sus4","Ab Minor 9th","Ab Dominant 9th","Chords","staff_notation","advanced","Bb Sus2 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_Bcf]"
"gen-chords-209","209","What chord is shown?","Bb Sus4","Db Minor 6th","G Minor 9th","F# Dominant 7th #9","Chords","staff_notation","advanced","Bb Sus4 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_B_ef]"
"gen-chords-210","210","What chord is shown?","Bb Add9","Bb Major 9th","Bb Sus2","F# Add9","Chords","staff_notation","advanced","Bb Add9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_Bdfc']"
"gen-chords-211","211","What chord is shown?","Bb Major 6th","G Minor 6th","Eb Sus2","Eb Sus4","Chords","staff_notation","advanced","Bb Major 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_Bdfg]"
"gen-chords-212","212","What chord is shown?","Bb Minor 6th","Ab Sus2","F# Dominant 13th","B Major 9th","Chords","staff_notation","advanced","Bb Minor 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_B_dfg]"
"gen-chords-213","213","What chord is shown?","Eb Major 9th","A Dominant 9th","C Major 9th","Bb Dominant 7th b9","Chords","staff_notation","advanced","Eb Major 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_E,G,_B,DF]"
"gen-chords-214","214","What chord is shown?","Eb Minor 9th","F# Dominant 7th #11","D Minor 6th","F# Dominant 7th #9","Chords","staff_notation","advanced","Eb Minor 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_E,_G,_B,_DF]"
"gen-chords-215","215","What chord is shown?","Eb Dominant 9th","F# Add9","A Sus4","F Major 9th","Chords","staff_notation","advanced","Eb Dominant 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_E,G,_B,_DF]"
"gen-chords-216","216","What chord is shown?","Eb Dominant 13th","G Add9","A Major 6th","Db Sus4","Chords","staff_notation","advanced","Eb Dominant 13th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_E,G,_B,_DFc]"
"gen-chords-217","217","What chord is shown?","Eb Dominant 7th #9","A Add9","Ab Dominant 7th #9","Db Dominant 7th #11","Chords","staff_notation","advanced","Eb Dominant 7th #9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_E,G,_B,_D_G]"
"gen-chords-218","218","What chord is shown?","Eb Dominant 7th b9","F# Dominant 7th #11","F Minor 6th","F Sus4","Chords","staff_notation","advanced","Eb Dominant 7th b9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_E,G,_B,_DE]"
"gen-chords-219","219","What chord is shown?","Eb Dominant 7th #11","G Dominant 13th","C Major 9th","C Sus2","Chords","staff_notation","advanced","Eb Dominant 7th #11 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_E,G,_B,_DA]"
"gen-chords-220","220","What chord is shown?","Eb Sus2","C Minor 6th","E Dominant 7th b9","D Dominant 9th","Chords","staff_notation","advanced","Eb Sus2 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_EF_B]"
"gen-chords-221","221","What chord is shown?","Eb Sus4","Eb Dominant 7th #11","C Dominant 13th","D Sus4","Chords","staff_notation","advanced","Eb Sus4 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_E_A_B]"
"gen-chords-222","222","What chord is shown?","Eb Add9","G Major 9th","Ab Minor 6th","A Sus2","Chords","staff_notation","advanced","Eb Add9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_EG_Bf]"
"gen-chords-223","223","What chord is shown?","Eb Major 6th","G Dominant 7th #9","D Dominant 13th","D Minor 9th","Chords","staff_notation","advanced","Eb Major 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_EG_Bc]"
"gen-chords-224","224","What chord is shown?","Eb Minor 6th","Db Major 9th","C Major 9th","Bb Major 9th","Chords","staff_notation","advanced","Eb Minor 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_E_G_Bc]"
"gen-chords-225","225","What chord is shown?","Ab Major 9th","B Dominant 7th #9","E Major 6th","D Major 9th","Chords","staff_notation","advanced","Ab Major 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_A,C_EG_B]"
"gen-chords-226","226","What chord is shown?","Ab Minor 9th","F Dominant 7th #11","A Sus4","A Dominant 13th","Chords","staff_notation","advanced","Ab Minor 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_A,B,_E_G_B]"
"gen-chords-227","227","What chord is shown?","Ab Dominant 9th","F# Dominant 7th #9","B Dominant 7th #9","F# Sus2","Chords","staff_notation","advanced","Ab Dominant 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_A,C_E_G_B]"
"gen-chords-228","228","What chord is shown?","Ab Dominant 13th","Bb Dominant 7th b9","Db Dominant 13th","Ab Dominant 7th #9","Chords","staff_notation","advanced","Ab Dominant 13th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_A,C_E_G_Bf]"
"gen-chords-229","229","What chord is shown?","Ab Dominant 7th #9","F# Dominant 13th","G Minor 9th","E Dominant 13th","Chords","staff_notation","advanced","Ab Dominant 7th #9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_A,C_E_GB]"
"gen-chords-230","230","What chord is shown?","Ab Dominant 7th b9","F Dominant 7th #11","C Dominant 7th #9","E Dominant 7th #11","Chords","staff_notation","advanced","Ab Dominant 7th b9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_A,C_E_GA]"
"gen-chords-231","231","What chord is shown?","Ab Dominant 7th #11","Bb Major 9th","B Major 9th","Db Dominant 13th","Chords","staff_notation","advanced","Ab Dominant 7th #11 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_A,C_E_Gd]"
"gen-chords-232","232","What chord is shown?","Ab Sus2","D Dominant 7th #9","D Major 9th","C Minor 6th","Chords","staff_notation","advanced","Ab Sus2 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_A_B_e]"
"gen-chords-233","233","What chord is shown?","Ab Sus4","C Major 9th","F Dominant 7th #11","F# Sus4","Chords","staff_notation","advanced","Ab Sus4 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_A_d_e]"
"gen-chords-234","234","What chord is shown?","Ab Add9","Ab Minor 9th","Db Sus4","Bb Major 9th","Chords","staff_notation","advanced","Ab Add9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_Ac_e_b]"
"gen-chords-235","235","What chord is shown?","Ab Major 6th","Bb Dominant 7th #9","Db Dominant 7th b9","F# Major 9th","Chords","staff_notation","advanced","Ab Major 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_Ac_ef]"
"gen-chords-236","236","What chord is shown?","Ab Minor 6th","Ab Dominant 9th","B Minor 6th","B Dominant 9th","Chords","staff_notation","advanced","Ab Minor 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_AB_ef]"
"gen-chords-237","237","What chord is shown?","F# Major 9th","F# Dominant 7th b9","F Minor 6th","F Major 9th","Chords","staff_notation","advanced","F# Major 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[^F,^A,^CF^G]"
"gen-chords-238","238","What chord is shown?","F# Minor 9th","F# Add9","G Dominant 7th #9","C Dominant 7th #11","Chords","staff_notation","advanced","F# Minor 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[^F,A,^CE^G]"
"gen-chords-239","239","What chord is shown?","F# Dominant 9th","F# Minor 9th","Db Minor 6th","Bb Dominant 13th","Chords","staff_notation","advanced","F# Dominant 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[^F,^A,^CE^G]"
"gen-chords-240","240","What chord is shown?","F# Dominant 13th","F# Dominant 7th #11","E Dominant 7th #9","F Dominant 13th","Chords","staff_notation","advanced","F# Dominant 13th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[^F,^A,^CE^G^d]"
"gen-chords-241","241","What chord is shown?","F# Dominant 7th #9","G Major 6th","E Dominant 13th","F Add9","Chords","staff_notation","advanced","F# Dominant 7th #9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[^F,^A,^CEA]"
"gen-chords-242","242","What chord is shown?","F# Dominant 7th b9","Db Sus4","Eb Major 9th","Ab Dominant 7th #9","Chords","staff_notation","advanced","F# Dominant 7th b9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[^F,^A,^CEG]"
"gen-chords-243","243","What chord is shown?","F# Dominant 7th #11","C Dominant 7th #9","F# Dominant 13th","F Dominant 9th","Chords","staff_notation","advanced","F# Dominant 7th #11 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[^F,^A,^CEc]"
"gen-chords-244","244","What chord is shown?","F# Sus2","D Major 6th","E Sus4","G Dominant 9th","Chords","staff_notation","advanced","F# Sus2 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[^F^G^c]"
"gen-chords-245","245","What chord is shown?","F# Sus4","Ab Add9","D Minor 6th","E Major 6th","Chords","staff_notation","advanced","F# Sus4 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[^FB^c]"
"gen-chords-246","246","What chord is shown?","F# Add9","Eb Dominant 9th","B Major 6th","Ab Dominant 7th b9","Chords","staff_notation","advanced","F# Add9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[^F^A^c^g]"
"gen-chords-247","247","What chord is shown?","F# Major 6th","Eb Add9","F Major 6th","A Dominant 7th b9","Chords","staff_notation","advanced","F# Major 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[^F^A^c^d]"
"gen-chords-248","248","What chord is shown?","F# Minor 6th","D Sus2","F Dominant 13th","G Minor 9th","Chords","staff_notation","advanced","F# Minor 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[^FA^c^d]"
"gen-chords-249","249","What chord is shown?","B Major 9th","F Dominant 7th #11","F# Dominant 7th #11","F# Sus2","Chords","staff_notation","advanced","B Major 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[B,^D^F^A^c]"
"gen-chords-250","250","What chord is shown?","B Minor 9th","G Sus2","Eb Dominant 9th","G Add9","Chords","staff_notation","advanced","B Minor 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[B,D^FA^c]"
"gen-chords-251","251","What chord is shown?","B Dominant 9th","Ab Major 6th","C Major 9th","B Dominant 7th #9","Chords","staff_notation","advanced","B Dominant 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[B,^D^FA^c]"
"gen-chords-252","252","What chord is shown?","B Dominant 13th","D Dominant 7th b9","G Major 9th","E Dominant 7th #11","Chords","staff_notation","advanced","B Dominant 13th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[B,^D^FA^c^g]"
"gen-chords-253","253","What chord is shown?","B Dominant 7th #9","B Dominant 9th","D Major 6th","E Major 6th","Chords","staff_notation","advanced","B Dominant 7th #9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[B,^D^FAd]"
"gen-chords-254","254","What chord is shown?","B Dominant 7th b9","Db Dominant 13th","Db Dominant 7th b9","Db Major 6th","Chords","staff_notation","advanced","B Dominant 7th b9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[B,^D^FAc]"
"gen-chords-255","255","What chord is shown?","B Dominant 7th #11","Eb Major 9th","G Dominant 7th #9","D Dominant 9th","Chords","staff_notation","advanced","B Dominant 7th #11 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[B,^D^FAf]"
"gen-chords-256","256","What chord is shown?","B Sus2","Eb Dominant 7th b9","B Add9","Db Dominant 9th","Chords","staff_notation","advanced","B Sus2 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[B^c^f]"
"gen-chords-257","257","What chord is shown?","B Sus4","A Minor 6th","Bb Sus2","C Dominant 7th #11","Chords","staff_notation","advanced","B Sus4 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[Be^f]"
"gen-chords-258","258","What chord is shown?","B Add9","Db Dominant 7th #11","Bb Major 9th","F# Sus4","Chords","staff_notation","advanced","B Add9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[B^d^f^c']"
"gen-chords-259","259","What chord is shown?","B Major 6th","B Sus4","D Major 9th","Bb Dominant 7th #9","Chords","staff_notation","advanced","B Major 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[B^d^f^g]"
"gen-chords-260","260","What chord is shown?","B Minor 6th","Db Dominant 7th b9","Eb Sus2","Bb Sus4","Chords","staff_notation","advanced","B Minor 6th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[Bd^f^g]"
"gen-chords-261","261","What chord is shown?","Db Major 9th","B Dominant 7th b9","E Dominant 7th #9","A Minor 6th","Chords","staff_notation","advanced","Db Major 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_D,F,_A,C_E]"
"gen-chords-262","262","What chord is shown?","Db Minor 9th","F Major 6th","F Dominant 7th #11","D Minor 6th","Chords","staff_notation","advanced","Db Minor 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_D,E,_A,B,_E]"
"gen-chords-263","263","What chord is shown?","Db Dominant 9th","Bb Sus2","Bb Major 9th","Eb Sus2","Chords","staff_notation","advanced","Db Dominant 9th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_D,F,_A,B,_E]"
"gen-chords-264","264","What chord is shown?","Db Dominant 13th","Ab Dominant 7th #11","Ab Dominant 13th","Eb Major 9th","Chords","staff_notation","advanced","Db Dominant 13th chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_D,F,_A,B,_E_B]"
"gen-chords-265","265","What chord is shown?","Db Dominant 7th #9","Bb Minor 6th","A Dominant 7th #11","A Dominant 13th","Chords","staff_notation","advanced","Db Dominant 7th #9 chord.","","X:1
M:4/4
L:1
K:C clef=treble
[_D,F,_A,B,E]"
