"set_id","question_number","question_text","correct_answer","wrong_answer_1","wrong_answer_2","wrong_answer_3","category","quiz_type","difficulty","explanation","youtube_url","youtube_title","video_url","patreon_url","sources_and_notes","improvement_note"
"theory-intervals-ext","335","In jazz, what is an 'upper structure triad' voicing technique?","A major or minor triad built on a chord extension (9th, #11th, 13th) voiced above the shell (root-3-7), implying altered or extended chord color","Any chord where the highest note is a triad member","A chord where the bass note is a tritone away from the melody triad","A three-note upper voice voicing that doubles the melody at the 3rd and 6th","Intervals","music_theory","advanced","Upper structure triads (USTs) layer a triad above the harmonic shell of a chord. Over G7: a D major triad (D-F#-A) above the shell G-B-F gives G13#11 (D=5th, F#=#11, A=9th). Herbie Hancock, McCoy Tyner, and Bill Evans used USTs to create rich, modern jazz voicings efficiently.","","","","","Post-bop jazz harmony / Herbie Hancock, McCoy Tyner voicing analysis","UST guide for G7: Upper D major (D-F#-A) = G13#11. Upper Db major (Db-F-Ab) = G7b9b13. Upper Ab major (Ab-C-Eb) = G7b9#9b13 (altered). Practice: put G-B-F in left hand (G7 shell), then experiment with different major triads in the right hand. Each triad gives you a different flavor of G7 alteration. This is the fastest route to sophisticated jazz piano voicings."
"theory-intervals-ext","336","What frequency ratio describes a perfect 5th in just intonation?","3:2 — the upper note vibrates 3 times for every 2 vibrations of the lower note","2:1 — the upper note vibrates twice as fast as the lower","4:3 — the ratio of adjacent Fibonacci numbers","5:4 — the ratio of a just major 3rd","Intervals","music_theory","advanced","The perfect 5th's 3:2 frequency ratio is the simplest after the octave (2:1), making it the most consonant non-octave interval. This ratio occurs naturally in the harmonic series (2nd and 3rd harmonics). In equal temperament, the 5th is tuned 2 cents flat from the just 3:2 ratio — a compromise enabling all 12 keys.","","","","","Acoustics / just intonation theory","When two strings vibrate at a 3:2 ratio, every third vibration of the lower note coincides with every second vibration of the upper. This shared vibration creates a stable, reinforcing acoustic phenomenon — 'consonance.' Violinists and vocalists can tune to true 3:2 fifths (just intonation); pianists can't because piano is fixed to equal temperament's slightly flat fifths. Listen to an a capella choir tune a perfect 5th and then a piano — hear the subtle difference."
"theory-intervals-ext","337","What interval is formed between the root and a major 3rd of any major chord?","Major 3rd (4 half steps) — the defining 'bright' quality of major harmony","Minor 3rd (3 half steps) — which would make it a minor chord","Perfect 4th (5 half steps) — which would make it a sus4 chord","Tritone (6 half steps) — which would make it a diminished chord","Intervals","music_theory","beginner","Every major chord has a major 3rd (4 half steps) between its root and 3rd. C major: C-E = 4 half steps. G major: G-B = 4 half steps. This consistent major 3rd is what gives all major chords their bright, 'happy' quality regardless of key.","","","","","Basic chord theory","Shortcut: count 4 half steps from any root to find the major 3rd. C→C#→D→D#→E = 4 steps = E. G→G#→A→A#→B = 4 steps = B. The major 3rd formula (root + 4 half steps) works in every key. Extend to the 5th: add 3 more half steps to the 3rd (minor 3rd above the 3rd = perfect 5th from root): E→F→F#→G = G. C major = C-E-G ✓"
"theory-intervals-ext","338","What does it mean for two notes to be 'enharmonic' in terms of intervals?","Two intervals that sound identical but have different spellings (e.g., augmented 2nd = 3 hs and minor 3rd = 3 hs sound the same but function differently in voice leading)","Two intervals in different octaves that have the same quality","Two intervals that resolve to the same target note","Two intervals from the same scale degree in relative major and minor keys","Intervals","music_theory","intermediate","Enharmonic intervals: augmented 2nd (A to B# = 3 hs) vs minor 3rd (A to C = 3 hs). Both sound identical on piano but have different notation and different voice-leading implications. In augmented 2nd context (harmonic minor), the B# resolves upward (leading tone function). In minor 3rd context, C might resolve down.","","","","","Tonal harmony / voice leading theory","The harmonic context determines the spelling and meaning. In A harmonic minor: F to G# is an augmented 2nd (3 hs). Respell as F to Ab = minor 3rd (3 hs). Same sound, different grammar. The augmented 2nd implies G# as a leading tone (resolves up to A). The minor 3rd (Ab) implies Ab resolving down to G. Spelling is not arbitrary — it communicates intent."
"theory-intervals-ext","339","What is the interval 'perfect unison' and what makes it musically significant?","Two voices on exactly the same pitch (0 half steps); significant because it maximally blends voices and creates the strongest consonance","Two voices a half step apart, creating gentle tension","Two voices exactly an octave apart; the closest equivalent to unison","The interval formed when a musician plays the same note twice in succession","Intervals","music_theory","beginner","Perfect unison (0 half steps) is the most consonant interval — two identical frequencies reinforce each other completely. In choral writing, unisons between voices must be handled carefully because the voices become indistinguishable. In rock, two guitars playing the same riff in unison create power through doubled timbre.","","","","","Counterpoint / orchestration","Unison is the ultimate consonance — and the ultimate blending. When two instruments play in unison, their individual characters blend into a new timbre. Violins in unison vs divided: two different sounds entirely. In jazz big band, unison brass lines (all trumpets on the same pitch) create maximum power. In chamber music, unisons are reserved for special emphasis — they 'delete' a voice, making the texture suddenly more transparent."
"theory-intervals-ext","340","How does the tritone substitution work in terms of interval relationships?","Both the original dominant 7th and its tritone substitute share the same tritone interval (between their 3rds and 7ths), so both resolve to the tonic equally well","The tritone substitute is a chord a perfect 5th above the original","The tritone sub only works because it shares the same root as the tonic chord","The tritone substitute uses the bass note a half step above the chord it resolves to","Intervals","music_theory","advanced","G7 tritone (B-F, 6 half steps). Db7 tritone (F-Cb=B, 6 half steps). Same two notes, reversed! G7: B=3rd, F=7th. Db7: F=3rd, Cb(=B)=7th. The tritone resolves to Cmaj7 in both cases (B→C, F→E). The bass moves differently (G→C vs Db→C, a half step), but the inner voice resolution is identical.","","","","","Jazz harmony / tritone substitution theory","Tritone sub visualization: G7 resolves to Cmaj7. Db7 (a tritone from G) ALSO resolves to Cmaj7. Why? G7: B and F → resolve to C and E. Db7: F and Cb/B → same two notes! The tritone B-F is symmetrical — it's the same tritone whether you call it B-F (as part of G7) or F-B (as part of Db7). The bass chromatic motion (Db→C) is an added benefit of the substitution."
"theory-intervals-ext","341","What makes the perfect 4th contextually dissonant above a bass note in classical harmony?","Above the bass, a perfect 4th creates an unstable second inversion chord (6/4) that requires resolution, despite the interval being consonant in other contexts","The perfect 4th is always dissonant — it just appears consonant because it blends well","The perfect 4th creates a tritone relationship with the bass's upper overtones","A perfect 4th above the bass is only dissonant in minor keys","Intervals","music_theory","advanced","Intervals are not intrinsically consonant or dissonant in isolation — context determines this. A perfect 4th (C-F) is consonant between upper voices. But C-F with C in the bass creates a 6/4 chord (F major in 2nd inversion), which has historically been treated as dissonant/unstable requiring resolution to a root-position chord at cadences.","","","","","Classical harmony / counterpoint — Fux, Aldwell/Schachter","The perfect 4th paradox: C-G (5th above bass) = stable. F-C (4th above bass C = G sounding below F in 2nd inversion) = unstable. The same interval between the same pitches is either consonant (G-C, 4th above G) or dissonant (C-F with C in bass) depending purely on which note is in the bass. Context determines function — this is a fundamental lesson in functional harmony."
"theory-intervals-ext","342","In what musical context would a minor 2nd (half step) be considered 'consonant' or desirable?","In chromatic voice leading when a voice moves to a chord tone by half step (chromatic approach), the half step is a feature, not a bug — it creates directed motion toward resolution","Half steps are never desirable — they are always temporary dissonances","In atonal music only, where all intervals are treated as equally valid","Only when two instruments play a half step apart in the same octave as a special effect","Intervals","music_theory","advanced","In jazz and classical voice leading, approach notes that are a half step away from a chord tone are highly desirable — they create the strongest directed motion. Leading tones (half step below tonic), chromatic approach notes (half step above or below target), and chromatic passing tones all use the minor 2nd as a tension-resolution device.","","","","","Chromatic voice leading / bebop approach notes","Use half-step approach notes to target chord tones. Playing toward E (major 3rd of C) in jazz: approach from Eb (half step below) or F (half step above). These chromatic approaches add a momentary 'wrong note' that resolves immediately to the 'right note' — creating that bluesy, expressive quality. Transcribe any Charlie Parker solo and circle all the chromatic approach notes; most notes are either chord tones or half-step approaches to chord tones."
"theory-intervals-ext","343","What is a 'voice exchange' between two voices and which intervals does it typically involve?","Two voices swap their notes over two chords, often using 3rds or 6ths; creates smooth voice leading while maintaining harmonic clarity","Both voices move in parallel to the same new notes simultaneously","Two voices that cross each other in register during a phrase","A technique where one voice sustains while the other moves by an interval","Intervals","music_theory","advanced","Voice exchange: in a I-V-I progression, soprano has C→B→C and alto has E→D→E. In a voice exchange, soprano C goes to alto's D position and alto E goes to soprano's original pitch, swapping voices. Common intervals involved: 3rds and 6ths between the exchanged voices, maintaining smooth stepwise motion in both.","","","","","Counterpoint / four-part voice leading — Aldwell/Schachter","Voice exchange creates smooth motion while changing the color of the chord. In C major: soprano has E-D and bass has C-G simultaneously, then they reverse — the same two chord tones are maintained but the voices have exchanged their pitches. Listen to Bach chorales for constant voice exchanges — they're the primary technique for maintaining harmonic variety within a chord."
"theory-notation-ext","1","What note does the treble clef (G clef) designate on the staff?","G above middle C (G4) — the second line from the bottom of the staff","Middle C (C4) — the first ledger line below the staff","E above middle C (E4) — the bottom line of the staff","B above middle C (B4) — the middle line of the staff","Notation","music_theory","beginner","The treble clef's ornamental curl wraps around the second line from the bottom of the five-line staff, identifying that line as G4 (G above middle C = 392 Hz). From this G reference, all other notes can be calculated: A4 is on the second space, B4 on the third line, C5 on the third space, etc.","","","","","Music notation fundamentals","Memorize treble clef lines (bottom to top): E-G-B-D-F ('Every Good Boy Does Fine'). Spaces: F-A-C-E ('FACE'). From any one of these anchors, count up or down the staff. Middle C (C4) is on the first ledger line below the treble staff. Learn where middle C is — it's the bridge between treble and bass clef and the most important reference pitch."
"theory-notation-ext","2","What note does the bass clef (F clef) designate on the staff?","F below middle C (F3) — the fourth line from the bottom of the staff (marked by two dots)","C below middle C (C3) — the third line of the staff","G below middle C (G3) — the second line of the staff","B below middle C (B2) — the bottom line of the staff","Notation","music_theory","beginner","The bass clef is the F clef: its two dots straddle the fourth line from the bottom, identifying that line as F3 (F below middle C). From this F, all other bass clef notes are calculated: E3 is on the third space, D3 on the third line, C3 on the second space, etc.","","","","","Music notation fundamentals","Bass clef lines (bottom to top): G-B-D-F-A ('Good Boys Do Fine Always'). Spaces: A-C-E-G ('All Cows Eat Grass'). Middle C (C4) is on the first ledger line ABOVE the bass staff — it bridges treble and bass. Practice identifying notes in both clefs simultaneously by reading piano music (grand staff) where both clefs are needed constantly."
"theory-notation-ext","3","What is a ledger line and when does a composer use it?","A short horizontal line added above or below the staff to notate pitches that fall outside the 5-line staff's range","A vertical line separating two measures in music notation","A decorative line indicating the end of a musical phrase","An extra line added to indicate octave transposition (same function as 8va)","Notation","music_theory","beginner","Ledger lines extend the staff for notes above or below the 5-line range. Middle C (C4) uses one ledger line below the treble staff or one ledger line above the bass staff. When multiple ledger lines are needed (3+), 8va or 8vb markings are often used instead to keep notation readable.","","","","","Music notation fundamentals / score reading","Reading ledger lines: count from the nearest staff line. Middle C is 1 ledger line below treble staff; D is on the space just below the staff; E is the bottom line of the staff. Two ledger lines above treble staff = A5. The further from the staff, the harder to read — most editors limit to 3 ledger lines before using 8va. Practice reading ledger line notes daily in your sight-reading exercises."
"theory-notation-ext","4","What does 'subito' mean when attached to a dynamic marking (e.g., subito forte)?","Suddenly — the dynamic change happens immediately and without gradual transition","Gradually — the dynamic change occurs over the following phrase","Substitution — the marked dynamic applies only during repeats","Below — the marked dynamic should be one level softer than written","Notation","music_theory","intermediate","Subito (Italian: 'suddenly') with a dynamic = dramatic immediate change with no crescendo or decrescendo transition. 'Subito piano' (sub. p) after a forte passage: instantly drop to soft. Beethoven frequently uses subito changes for dramatic shock effect — think the sudden pianissimo passages in his symphonies.","","","","","Performance practice / Italian musical terms","Subito changes are about surprise and contrast. The impact depends on how sudden the change is — no fade, no warning. In Beethoven's 5th Symphony, the recapitulation in the first movement begins with a famous 'subito piano' oboe solo that interrupts the full orchestra. Practice executing sub. p and sub. f cleanly: the new dynamic must start exactly on the target note, not before."
"theory-notation-ext","5","What does 'tenuto' mean as a performance marking?","Hold the note for its full written value with slight weight and emphasis; slightly longer than normal with a subtle accent","A wavy line indicating vibrato on the specified note","A curved bracket indicating pitch bending upward","A circle above the note indicating a harmonic (string/guitar)","Notation","music_theory","intermediate","Tenuto (Italian: 'held') indicates a note held for its full notated value — not shortened — with slightly more weight or emphasis than a plain note. It differs from staccato (shorter), legato (smooth but no extra weight), and marcato (stronger accent). Tenuto is a gentle, weighted touch: the note should 'land' and be sustained.","","","","","Performance practice / Italian musical terms","The tenuto horizontal line (-) communicates: 'give this note its full duration and a little extra weight.' In legato passages, tenuto marks single notes for slight emphasis. In staccato passages, a tenuto overrides the staccato, indicating that note should be sustained. Practice tenuto by imagining each marked note as if you're pressing your finger into soft clay — firm, deliberate contact."
"theory-notation-ext","6","What does the Italian marking 'con brio' mean as a tempo/character indication?","With vigor, spirit, and energy — a lively, animated, enthusiastic performance character","With sadness or brevity (brio = brief in Italian)","With the bow (bowing instruction specifically for string instruments)","With a slowing of tempo at the phrase ending","Notation","music_theory","intermediate","Con brio' (Italian: 'with spirit' or 'with vigor') indicates a lively, energetic, enthusiastic character. It appears as a character marking alongside tempo indications (e.g., 'Allegro con brio' = fast with spirit). Beethoven famously marked his 5th Symphony 'Allegro con brio' — fast AND vigorous.","","","","","Italian musical terms / performance practice","Italian character markings describe HOW to play, not just how fast: con brio = with energy. con fuoco = with fire. con grazia = with grace. con moto = with motion. These markings guide the performer's expressive intent beyond tempo. 'Allegro' tells you the speed; 'con brio' tells you the character. A piece marked 'Allegro con brio' played without brio is technically correct but musically wrong."
"theory-intervals-ext","344","What is a 'blue note' in blues and jazz theory and which intervals does it involve?","A slightly bent pitch (typically between b3 and 3, or b7 and 7, or b5 and 5) that expresses the microtonal inflection of the blues tradition; not a fixed equal-tempered interval","A note played on the blue keys of the piano (sharps and flats only)","The minor 2nd interval specifically — the harshest interval in blues","The tritone exclusively — the single interval associated with blues dissonance","Intervals","music_theory","intermediate","Blue notes are microtonal inflections that fall between the fixed half steps of equal temperament — specifically around the minor 3rd/major 3rd boundary, the b7/major 7th boundary, and the b5/natural 5 boundary. On guitar, bending strings creates these microtonal nuances. The blues cannot be fully notated in standard Western notation because its characteristic expression lives between the notes.","","","","","Blues theory / American music history","To understand blue notes, listen to early blues recordings (Robert Johnson, Son House) or B.B. King's guitar bends. When B.B. bends the G (b7) up toward A on an A chord, he's creating a blue note — neither fully the b7 nor the root, but an expressive pitch in between. This microtonal world is why 'playing with feeling' in blues is a technical skill, not just an emotional one."
"theory-chords-ext","352","What four notes make up a minor 7th chord? Give the formula.","Root, minor 3rd (b3), perfect 5th (5), minor 7th (b7) — e.g., Dm7 = D-F-A-C","Root, major 3rd, perfect 5th, major 7th","Root, minor 3rd, diminished 5th, minor 7th (half-diminished)","Root, perfect 4th, perfect 5th, minor 7th (sus7)","Chord Theory","music_theory","beginner","Minor 7th chord formula: R-b3-5-b7. In D: D(root)-F(b3)-A(5)-C(b7). This chord is the ii chord in major keys, the i chord in minor keys, and appears as iii and vi in major keys. The minor 7th's b3 gives it its dark, introspective quality while the b7 keeps it from being too tense.","","","","","Basic chord theory","Build any minor 7th: root + 3 half steps (b3) + 4 more (5) + 3 more (b7). Or think: minor triad (R-b3-5) + minor 7th above root. Dm7: D-F-A-C. Am7: A-C-E-G. Em7: E-G-B-D. These are the ii, iii, and vi chords of any major key — learn them in all positions because you'll see them constantly in jazz and pop."
"theory-chords-ext","353","What is a 'drop 2' voicing and how is it constructed?","Take a close 4-voice chord and drop the second-highest note down an octave, creating a wider, guitar-friendly voicing","Take the second note from the bottom and raise it an octave","Drop the chord to the register two octaves below its original position","Remove the 2nd of any chord for a cleaner sound","Chord Theory","music_theory","intermediate","Drop 2 construction: start with a close-position chord (all voices within an octave), then take the second-highest voice and move it down one octave. Close C major 7th: B-G-E-C (soprano to bass). Drop 2 → G drops to below C: B-E-C-G (soprano to bass). This spreads the chord more and is the most common guitar/piano jazz voicing style.","","","","","Jazz voicing technique — Ted Greene 'Chord Chemistry'","Drop 2 is the fundamental jazz voicing technique. Close Cmaj7 (soprano to bass): B-G-E-C. Drop the 2nd voice (G) down an octave: B-E-C-G. Now it lays perfectly on guitar strings. Most jazz guitar chords are drop 2 voicings. On piano, the drop 2 concept spreads the chord naturally between the hands. Analyze all your favorite jazz chord voicings — most are drop 2."
"theory-chords-ext","354","In jazz piano, what is a 'rootless voicing' and why is it used?","A chord voicing that omits the root, keeping the 3rd, 7th, and extensions; used because the bass player covers the root, leaving the pianist free to voice more colorfully","A voicing where the lowest note is the chord's 5th instead of the root","A voicing played without the sustain pedal, so notes 'float' freely","A voicing spread over three octaves with no doubled notes","Chord Theory","music_theory","intermediate","Rootless voicings: with a bassist playing the root, the pianist can omit it entirely and voice the 3rd, 7th, and extensions in both hands. For G7: instead of G-B-D-F, play B-F-A-D (left hand: B-F = guide tones; right hand: A-D = 9th and 13th extensions). These voicings are fuller, more harmonically rich, and sit in the ideal register for comping.","","","","","Jazz piano voicing — Bill Evans, Herbie Hancock","Rootless G7 (shell + extensions): left hand plays B-F (3rd and 7th = guide tones). Right hand adds D-A (13th and 9th). Result: B-F-A-D = G13 without the root. Listen to Bill Evans or Herbie Hancock comping — they almost never play the root because the bassist has it covered. This frees up register and creates sophisticated harmony."
"theory-chords-ext","355","What does slash chord notation like 'C/E' indicate?","C major chord with E in the bass (first inversion of C major)","C major chord played on E string of guitar","C major with E as an added color tone in the middle of the voicing","Either C major or E minor depending on the musical context","Chord Theory","music_theory","beginner","Slash chord notation: left of slash = chord quality, right of slash = bass note. C/E = C major chord with E in the bass (1st inversion). D/F# = D major with F# in the bass (also 1st inversion). G/B = G major with B in the bass. If the bass note is not in the chord (like D/C), it's a polychord or pedal chord.","","","","","Lead sheet notation / contemporary chord symbols","Slash chords are everywhere in pop music. 'C/E' creates a smoother bass line than jumping from C to Am — the E in the bass connects C major to A minor by step. Listen to the bass lines of pop songs: many use inversions (slash chords) to create stepwise motion under changing harmonies. In a song in C: C-C/E-F-G creates a rising bass C-E-F-G."
"theory-chords-ext","356","What is a 'cluster chord' and in which musical contexts is it used?","A chord built from notes packed within a major or minor 2nd of each other, creating a thick dissonant sound; used in avant-garde, jazz, and film music","A chord where all notes are perfectly stacked in 5ths for maximum resonance","A chord using all 12 chromatic notes simultaneously","A chord where all voices move in parallel clusters (parallel motion)","Chord Theory","music_theory","intermediate","Tone clusters (Henry Cowell's term) stack adjacent semitones or whole tones: C-D-E played together creates a whole-tone cluster. C-C#-D is a semitone cluster. Bartók, Ligeti, and Cecil Taylor used clusters for percussive texture, atmospheric density, or sudden shocks of sound. In jazz, clusters add grit and tension to comping.","","","","","Henry Cowell 'New Musical Resources' / Bartók piano works","Piano clusters: press the forearm or flat palm on the keys to create a cloud of adjacent notes. This technique appears in Bartók's piano works, Ligeti's 'Études,' and Cecil Taylor's free jazz. In pop production, a cluster chord in the strings or synths creates an unsettling, tense atmosphere. Practice playing adjacent semitones intentionally to control the cluster's density."
"theory-chords-ext","357","What is 'planing' in harmony and which composer is closely associated with it?","Moving a chord structure in parallel motion through different scale degrees, maintaining the same intervals; Debussy used it extensively","Moving chord voicings down the fretboard systematically for guitar","Gradually flattening all notes in a chord for a 'detuned' effect","Arranging chords in a horizontal (planar) layout on the written page","Chord Theory","music_theory","intermediate","Planing (parallel chord movement) ignores traditional voice leading — all voices move in the same direction maintaining the same interval structure. Debussy moved parallel 9th chords and parallel 5ths (traditionally forbidden) to create gliding, static harmonic color rather than functional progression. Ravel and jazz composers adopted the technique widely.","","","","","Debussy harmony / impressionist technique","Listen to Debussy's 'La Cathédrale Engloutie' for parallel chords — the opening moves 5th-position chords in parallel motion, creating a shimmering, fluid sound. Notice how it feels coloristic rather than directional — the harmony 'paints' a texture rather than 'going somewhere.' Planing is common in contemporary jazz comp voicings where the same chord shape moves by step or half step."
"theory-chords-ext","358","What is the difference between a 'diminished 7th chord' (dim7 or °7) and a 'half-diminished chord' (m7b5 or ø7)?","Dim7 has a diminished 7th (bb7, 9 hs from root); m7b5 has a minor 7th (b7, 10 hs from root) — same b3 and b5 but different 7th quality","They are identical in sound; the naming difference is only theoretical","Dim7 has a major 3rd; m7b5 has a minor 3rd","Dim7 resolves upward; m7b5 resolves downward","Chord Theory","music_theory","intermediate","Both have root, b3, b5. The 7th is different: Dim7 (°7): Cdim7 = C-Eb-Gb-Bbb(=A) — the diminished 7th is a minor 3rd above b5 (symmetrical). m7b5 (ø7): Cm7b5 = C-Eb-Gb-Bb — the minor 7th is a major 3rd above b5. This difference makes m7b5 less tense (used in ii chord of minor key) and dim7 more tense (used as V substitutes or passing chords).","","","","","Jazz chord theory / harmonic minor system","Quick check: Bm7b5 (B-D-F-A) vs Bdim7 (B-D-F-Ab). The only difference is A vs Ab (natural vs diminished 7th). In jazz minor ii-V-i: Bm7b5 → E7 → Am. The Bm7b5 has a minor 7th (A natural). In classical music, Bdim7 (B-D-F-Ab) appears as a vii°7 chord resolving to C major. Mastering this distinction is essential for jazz and classical analysis."
"theory-chords-ext","359","What is 'quartal harmony' in jazz and what voicing technique does it use?","Chords built by stacking perfect 4ths instead of 3rds, creating an open, modern, ambiguous sound","Chords divided into four equal parts for balanced ensemble voicing","The use of quarter-note rhythms in chord comping patterns","Chords built using the first four overtones of the harmonic series","Chord Theory","music_theory","intermediate","Quartal chords stack perfect 4ths: C-F-Bb-Eb. Without a 3rd, these chords have no clear major/minor identity — they're harmonically ambiguous. McCoy Tyner's left-hand quartal comping under Coltrane's solos created that landmark modal jazz sound, where the harmony 'suggests' rather than 'declares' a key.","","","","","McCoy Tyner voicing technique / modal jazz harmony","Build quartal voicings: C-F-Bb (3 notes, all perfect 4ths). C-F-Bb-Eb (4 notes). Try it on piano: left hand C-F-Bb, right hand Eb-Ab-Db. This gives you a rich 6-note quartal cluster. Over a D minor modal vamp, this voicing implies Dm7, Dm9, Dm11 — all simultaneously. The ambiguity IS the point: listeners fill in the tonal center based on the melody."
"theory-chords-ext","360","What is a 'hybrid chord' and give an example?","A chord with a bass note that creates a new harmonic identity beyond simple inversion — e.g., D/C (D major over C bass = Cmaj9#11 implied)","Any chord using both major and minor quality simultaneously","A chord borrowed from a different mode than the current key","A chord played by two instruments with different timbres simultaneously","Chord Theory","music_theory","advanced","Hybrid chords (polychords or slash chords with non-triadic bass) create complex harmonic colors from simple upper structures. D/C: D major (D-F#-A) over C = C9#11(Lydian) chord. Em/D: Em triad over D = D9sus4 implied. The upper triad 'borrows' the harmony of the chord above while the bass note creates the root context below.","","","","","Modern jazz harmony / Wayne Shorter, Joe Henderson harmonic language","Hybrid chord toolkit: over any bass note, try major triads built on the 2nd, 3rd, #4th, 5th, 6th, or b7th. Each creates a different extension color. E.g., over C bass: D major/C = Cmaj9#11. E major/C = C7#9b13 (altered). F# major/C = C7b5 or Gb7 tritone sub feel. These are creative shortcuts to complex harmonic colors that jazz pianists like Herbie Hancock and Chick Corea use constantly."
"theory-chords-ext","361","What is a 'minor-major 7th chord' (mMaj7) and where does it naturally occur?","A minor triad with a major 7th (R-b3-5-maj7); naturally occurs as the im chord in melodic and harmonic minor scales","A minor chord that also functions as a major chord depending on context","A major chord with a minor 7th (which is actually just a dominant 7th chord)","A diminished chord with a major 7th added for color","Chord Theory","music_theory","advanced","The mMaj7 chord (e.g., CmMaj7 = C-Eb-G-B) combines the dark, introspective quality of minor (b3) with the yearning tension of the major 7th (B, one half step below the octave). It occurs naturally as the im chord in harmonic and melodic minor contexts. Composers use it for an unsettled, melancholic 'unfinished' quality.","","","","","Harmonic minor system / film scoring","CmMaj7: C-Eb-G-B. That major 7th (B) is only a half step from the octave (C) — creating a dissonance that never quite resolves. It appears at the beginning of 'The James Bond Theme' (the chord under the opening gun barrel). It's also used in film music for mystery and unease. In jazz, it appears at the beginning of minor key II-V-i progressions."
"theory-chords-ext","362","What is 'voice leading' within a chord progression and what is its primary principle?","The smooth movement of individual notes (voices) from chord to chord, following the principle of minimal motion — each voice moves by the smallest possible interval","The order in which chord tones are added to a progression","The rhythmic pattern used to strum or arpeggiate chord changes","The process of choosing which chord to play based on the melody above it","Chord Theory","music_theory","intermediate","Voice leading is the horizontal dimension of harmony — how individual pitches move between chords. The primary principle is parsimony: prefer stepwise or half-step voice motion; avoid leaps when a step will do. Common tones between adjacent chords should be held or barely moved. Poor voice leading creates awkward leaps that undermine the smoothness of harmonic flow.","","","","","Four-part voice leading / classical harmony pedagogy","Practice voice leading: write I-IV-I-V-I in C major using four voices (SATB). Each voice should move as little as possible. Common tones: C major and F major share C (hold it). F major and C major share E (hold it). G major and C major share G (hold it). These held common tones are the skeleton; the remaining voices move by step. The result will be dramatically smoother than random voicings."
"theory-chords-ext","363","In jazz, what is a 'sus chord' (suspended dominant) and what special characteristic does it have?","A chord with the 3rd replaced by the 4th (e.g., G7sus4 = G-C-D-F), eliminating the tritone and creating a floating, harmonically ambiguous sound","A chord suspended in mid-air (notated with a rest in the bass)","A chord held (sustained) through multiple beats with no rhythmic emphasis","A chord that uses the b2 instead of the root for a dark color","Chord Theory","music_theory","intermediate","G7sus4: G-C-D-F. Compare G7: G-B-D-F. Replacing B with C eliminates the tritone (B-F), removing the strong V7 resolution pull. This creates a floating, groove-friendly suspension that doesn't demand resolution. Sus chords are central to jazz-funk (Herbie Hancock's 'Maiden Voyage'), R&B, and contemporary pop chord vocabulary.","","","","","Jazz harmony / Herbie Hancock harmonic language","Sus chord trick: any sus chord implies the related II chord a whole step below. G7sus4 (G-C-D-F) shares all 4 notes with Dm7 (D-F-A-C — minus A)! When you see G7sus4, you can also play Dm7/G. Herbie Hancock's 'Maiden Voyage' uses four sus chords: D7sus4, F7sus4, Eb7sus4, Bb7sus4 — creating a drifting, oceanic quality through suspended dominants."
"theory-chords-ext","364","What is a 'spread voicing' vs a 'close voicing'?","Close voicing: all chord tones within one octave; Spread voicing: chord tones spread over more than one octave with gaps between voices","Close voicing uses only 3 notes; spread voicing uses 4 or more notes","Close voicing is for guitar; spread voicing is for piano","Close voicing: played quietly; spread voicing: played with full resonance","Chord Theory","music_theory","intermediate","Close voicing = all notes within a single octave: C-E-G-B (Cmaj7, all within C4-C5). Spread voicing = chord tones more than an octave apart: C-G-B-E (Cmaj7 with wide intervals). Spread voicings sound more open, spacious, and 'resonant' — ideal for slower music, ballads, and orchestral writing where individual voices have room to breathe.","","","","","Orchestration / jazz voicing theory — Robert Voigt","Close voicings: tight and punchy, good for fast passages and rhythmic comping. Spread voicings: open and rich, good for ballads and long sustained harmonies. In orchestration, close voicings in the bass register muddy (too many low frequencies compressed); spread voicings in any register resonate clearly. Practice converting any close voicing to a spread voicing by experimenting with which notes to raise an octave."
"theory-chords-ext","365","What is a 'Cmaj9' chord and how does it differ from 'Cmaj7'?","Cmaj9 = Cmaj7 + major 9th above root (D an octave up) = C-E-G-B-D; Cmaj7 = C-E-G-B with no extension","Cmaj9 = Cmaj7 with a minor 9th instead of major 9th","Cmaj9 is a voicing of Cmaj7 played on the 9th fret","Cmaj9 has 9 notes; Cmaj7 has 7 notes","Chord Theory","music_theory","intermediate","Cmaj9 adds the major 9th (D) above Cmaj7. Full stack: C-E-G-B-D. The 9th is the major 2nd an octave higher, adding a bright color without dissonance. In jazz piano, the 9th is often included in the voicing even when the chord symbol just says 'Cmaj7' — it's implied for a more sophisticated sound.","","","","","Jazz chord extensions / comping practice","Practical voicings for Cmaj9: left hand = E-B (guide tones, 3rd and 7th); right hand = D-G (9th and 5th). Result: E-B-D-G = a classic jazz piano comping voicing of Cmaj9. The 9th (D) adds warmth and color without changing the harmonic function. Many pianists add the 9th instinctively to any major 7th chord — it's one of the safest extensions available."
